央视频道,#genre#
CCTV10,http://gslbmgsplive.miguvideo.com/wd_r2/2018/ocn/cctv10hd/2000/index.m3u8?msisdn=20250919120117a816450a18d84c08a917d55fea3f62b2&mdspid=&spid=699004&netType=0&sid=5500212874&pid=2028597139&timestamp=20250919120117&Channel_ID=0116_2600000900-99000-201600010010027&ProgramID=624878405&ParentNodeID=-99&assertID=5500212874&client_ip=106.13.250.90&SecurityKey=20250919120117&promotionId=&mvid=5100001696&mcid=500020&playurlVersion=WX-A1-8.9.1-RELEASE&userid=&jmhm=&videocodec=h264&bean=mgspad&tid=android&conFee=0&puData=28ed4e94436790bceaf94658a77fe015&ddCalcu=5218e0e1ed4f407e79a48453664799f0abec
CCTV11,http://gslbmgsplive.miguvideo.com/migu/kailu/cctv11hd/51/20200103/index.m3u8?msisdn=202509191201173b08f86040eb40fc9838c253552041cb&mdspid=&spid=699004&netType=0&sid=5500988610&pid=2028597139&timestamp=20250919120117&Channel_ID=0116_2600000900-99000-201600010010027&ProgramID=667987558&ParentNodeID=-99&assertID=5500988610&client_ip=106.13.250.90&SecurityKey=20250919120117&promotionId=&mvid=5102751362&mcid=500020&playurlVersion=WX-A1-8.9.1-RELEASE&userid=&jmhm=&videocodec=h264&bean=mgspad&tid=android&conFee=0&puData=7e23ef883199eb76c75a4fb29c739fbc&ddCalcu=c7beef219373e07fc89823b1f949ae5b77c6
CCTV12,http://gslbmgsplive.miguvideo.com/migu/kailu/20200324/cctv12hd/51/index.m3u8?msisdn=20250919120117aabb4082ef454b0984dc6e04da246308&mdspid=&spid=699004&netType=0&sid=5501083627&pid=2028597139&timestamp=20250919120117&Channel_ID=0116_2600000900-99000-201600010010027&ProgramID=673168185&ParentNodeID=-99&assertID=5501083627&client_ip=106.13.250.90&SecurityKey=20250919120117&promotionId=&mvid=5102910389&mcid=500020&playurlVersion=WX-A1-8.9.1-RELEASE&userid=&jmhm=&videocodec=h264&bean=mgspad&tid=android&conFee=0&puData=bc9b63c5013d8203f2f4d05cf0e0dd9b&ddCalcu=bb9ced91db3060e30cf5c05103dd48f220f3
CCTV13,http://gslbmgsplive.miguvideo.com/envivo_x/2018/SD/cctv13/2000/index.m3u8?msisdn=2025091912011785566a971d4c433584cb420a25797e7b&mdspid=&spid=699004&netType=0&sid=2202208864&pid=2028597139&timestamp=20250919120117&Channel_ID=0116_2600000900-99000-201600010010027&ProgramID=608807423&ParentNodeID=-99&assertID=2202208864&client_ip=106.13.250.90&SecurityKey=20250919120117&promotionId=&mvid=2202208864&mcid=500020&playurlVersion=WX-A1-8.9.1-RELEASE&userid=&jmhm=&videocodec=h264&bean=mgspad&tid=android&conFee=0&puData=58e90d6fdaf14af94d7716558d4a2010&ddCalcu=0518e0e1298a004dd68f5d5a6f11747adf49
CCTV14,http://gslbmgsplive.miguvideo.com/wd_r2/2018/ocn/cctv14hd/2000/index.m3u8?msisdn=20250919120117ae93781862cf40798955d807647ca3a8&mdspid=&spid=699004&netType=0&sid=5500212875&pid=2028597139&timestamp=20250919120117&Channel_ID=0116_2600000900-99000-201600010010027&ProgramID=624878440&ParentNodeID=-99&assertID=5500212875&client_ip=106.13.250.90&SecurityKey=20250919120117&promotionId=&mvid=5100001697&mcid=500020&playurlVersion=WX-A1-8.9.1-RELEASE&userid=&jmhm=&videocodec=h264&bean=mgspad&tid=android&conFee=0&puData=a7567e0c4ecc2d05f1b1f98a624da76d&ddCalcu=da67e751a64d704e206ca48e9cfc12bd10f5
CCTV15,http://gslbmgsplive.miguvideo.com/migu/kailu/20200324/cctv15hd/51/index.m3u8?msisdn=202509191201178e30c7864f4e4f7a95efa41d726a8bba&mdspid=&spid=699004&netType=0&sid=5501083628&pid=2028597139&timestamp=20250919120117&Channel_ID=0116_2600000900-99000-201600010010027&ProgramID=673168223&ParentNodeID=-99&assertID=5501083628&client_ip=106.13.250.90&SecurityKey=20250919120117&promotionId=&mvid=5102910391&mcid=500020&playurlVersion=WX-A1-8.9.1-RELEASE&userid=&jmhm=&videocodec=h264&bean=mgspad&tid=android&conFee=0&puData=81ac5d436510e8016fab7e25dd7a325a&ddCalcu=a851e2a13c3a507dd4d35625e170bea8f061
CCTV17,http://gslbmgsplive.miguvideo.com/migu/kailu/20200324/cctv17hd/51/index.m3u8?msisdn=20250919120117cffc6b37208a45aa81ebdf5c56bfe116&mdspid=&spid=699004&netType=0&sid=5501083631&pid=2028597139&timestamp=20250919120117&Channel_ID=0116_2600000900-99000-201600010010027&ProgramID=673168256&ParentNodeID=-99&assertID=5501083631&client_ip=106.13.250.90&SecurityKey=20250919120117&promotionId=&mvid=5102910396&mcid=500020&playurlVersion=WX-A1-8.9.1-RELEASE&userid=&jmhm=&videocodec=h264&bean=mgspad&tid=android&conFee=0&puData=c35df3865727ff437708f57f00f06c8d&ddCalcu=dc83ec516d30f0f30806f57752f78f0f7473
CCTV4,http://gslbmgsplive.miguvideo.com/migu/kailu/20200324/cctv4ouhd/51/index.m3u8?msisdn=2025091912011792b33fb1a37340c2bc511c9ee12f5857&mdspid=&spid=699004&netType=0&sid=2200179315&pid=2028597139&timestamp=20250919120117&Channel_ID=0116_2600000900-99000-201600010010027&ProgramID=608807419&ParentNodeID=-99&assertID=2200179315&client_ip=106.13.250.90&SecurityKey=20250919120117&promotionId=&mvid=2200179315&mcid=500020&playurlVersion=WX-A1-8.9.1-RELEASE&userid=&jmhm=&videocodec=h264&bean=mgspad&tid=android&conFee=0&puData=90dd8722ec04f581b1e82333629c3cac&ddCalcu=c9a0ecd13d8c809722623e3c30248fe518b1
CCTV4,http://gslbmgsplive.miguvideo.com/migu/kailu/20200324/cctv4meihd/51/index.m3u8?msisdn=20250919120117673d56730321414ab7ecf28c285e5e63&mdspid=&spid=699004&netType=0&sid=2200179344&pid=2028597139&timestamp=20250919120117&Channel_ID=0116_2600000900-99000-201600010010027&ProgramID=608807416&ParentNodeID=-99&assertID=2200179344&client_ip=106.13.250.90&SecurityKey=20250919120117&promotionId=&mvid=2200179344&mcid=500020&playurlVersion=WX-A1-8.9.1-RELEASE&userid=&jmhm=&videocodec=h264&bean=mgspad&tid=android&conFee=0&puData=0cd38c4157f9cf32a85ee2985fe3d9fc&ddCalcu=c0fce9d1d38380ecf45185972fe9ec5f83a2
CGTN外语纪录,http://gslbmgsplive.miguvideo.com/envivo_v/2018/SD/cctv/doc/1000/index.m3u8?msisdn=20250919120117eb981b499b9045ed8755c7e9a76dfa25&mdspid=&spid=699004&netType=0&sid=2200179356&pid=2028597139&timestamp=20250919120117&Channel_ID=0116_2600000900-99000-201600010010027&ProgramID=609006487&ParentNodeID=-99&assertID=2200179356&client_ip=106.13.250.90&SecurityKey=20250919120117&promotionId=&mvid=2200179356&mcid=500020&playurlVersion=WX-A1-8.9.1-RELEASE&userid=&jmhm=&videocodec=h264&bean=mgspad&tid=android&conFee=0&puData=5eef3896af9fd764a1e3e50a6d9d84e2&ddCalcu=25eee4e18f9d3098d966aa0f59ef3de716a4
CGTN阿拉伯语,http://gslbmgsplive.miguvideo.com/envivo_v/SD/cctv/alabo/1000/index.m3u8?msisdn=202509191201170274476b0fab42089deb7f2d15f728b4&mdspid=&spid=699004&netType=0&sid=2200179303&pid=2028597139&timestamp=20250919120117&Channel_ID=0116_2600000900-99000-201600010010027&ProgramID=609154345&ParentNodeID=-99&assertID=2200179303&client_ip=106.13.250.90&SecurityKey=20250919120117&promotionId=&mvid=2200179303&mcid=500020&playurlVersion=WX-A1-8.9.1-RELEASE&userid=&jmhm=&videocodec=h264&bean=mgspad&tid=android&conFee=0&puData=7ceb028b99592629fcf30246b29b0975&ddCalcu=577ce9e10b9b009228bb6949250932f6c2f9
CGTN西班牙语,http://gslbmgsplive.miguvideo.com/envivo_v/2018/SD/cctv/xibanya/1000/index.m3u8?msisdn=20250919120117b30b64e6a3b44b0eb999f739d91e1afa&mdspid=&spid=699004&netType=0&sid=2200179337&pid=2028597139&timestamp=20250919120117&Channel_ID=0116_2600000900-99000-201600010010027&ProgramID=609006450&ParentNodeID=-99&assertID=2200179337&client_ip=106.13.250.90&SecurityKey=20250919120117&promotionId=&mvid=2200179337&mcid=500020&playurlVersion=WX-A1-8.9.1-RELEASE&userid=&jmhm=&videocodec=h264&bean=mgspad&tid=android&conFee=0&puData=fb30dc8aee3f30eef864f19d7ce57025&ddCalcu=5f2be0317095d0ecc87ade9e13ff43608efe
CGTN法语,http://gslbmgsplive.miguvideo.com/envivo_v/2018/SD/cctv/fayu/1000/index.m3u8?msisdn=202509191201173afe20a90ed14ac29ec3a8bddf38d402&mdspid=&spid=699004&netType=0&sid=2200179324&pid=2028597139&timestamp=20250919120117&Channel_ID=0116_2600000900-99000-201600010010027&ProgramID=609006476&ParentNodeID=-99&assertID=2200179324&client_ip=106.13.250.90&SecurityKey=20250919120117&promotionId=&mvid=2200179324&mcid=500020&playurlVersion=WX-A1-8.9.1-RELEASE&userid=&jmhm=&videocodec=h264&bean=mgspad&tid=android&conFee=0&puData=7b762f00a3cfee522567937319a3d126&ddCalcu=672be171d69320af90103a733c9f7e6e5522
